id,pno,sku_id,item_sku_key,ad_channel,ad_report_mark,mark_type,mark_type_desc,mark_time,deleted,create_time,update_time,operator_name,operator_user_id
42965,WLS021937042N,null,WLS021937042N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42966,WLS021771301N,null,WLS021771301N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42967,WLC016922611N,null,WLC016922611N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42968,WDR023949399N,null,WDR023949399N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42969,WDR023741290N,null,WDR023741290N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42970,WDR021936662N,null,WDR021936662N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42971,WDR020997486N,null,WDR020997486N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42972,WDR020990957N,null,WDR020990957N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42973,WDR020986280N,null,WDR020986280N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42974,WDR018400705N,null,WDR018400705N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42975,WDR016955511N,null,WDR016955511N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42976,WCJ021914888N,null,WCJ021914888N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42977,WBL022028615N,null,WBL022028615N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42978,UVW022196592N,null,UVW022196592N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42979,UPA021566844N,null,UPA021566844N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42980,UBR023492833N,null,UBR023492833N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42981,UBR022525088N,null,UBR022525088N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42982,UBR017470784N,null,UBR017470784N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42983,UBR016922370N,null,UBR016922370N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42984,TYA021508399N,null,TYA021508399N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42985,TIT023268406N,null,TIT023268406N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42986,THP021894252N,null,THP021894252N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42987,TER022849147N,null,TER022849147N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42988,TEL022571173N,null,TEL022571173N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42989,TBB021905925N,null,TBB021905925N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42990,SWS023835116N,null,SWS023835116N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42991,SWS023251965N,null,SWS023251965N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42992,SWS022873563N,null,SWS022873563N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42993,SWS022780467N,null,SWS022780467N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42994,SWS022536837N,null,SWS022536837N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42995,SWS022151945N,null,SWS022151945N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42996,SWS022151562N,null,SWS022151562N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42997,SWS022146591N,null,SWS022146591N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42998,SWS021072635N,null,SWS021072635N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
42999,SWS020813158N,null,SWS020813158N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43000,SWS020495918N,null,SWS020495918N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43001,SWS019817072N,null,SWS019817072N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43002,SSR024305948N,null,SSR024305948N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43003,SSR024300395N,null,SSR024300395N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43004,SSM021575939N,null,SSM021575939N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43005,SPR021610846N,null,SPR021610846N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43006,SMS022995954N,null,SMS022995954N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43007,SMS022712820N,null,SMS022712820N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43008,SMS021970701N,null,SMS021970701N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43009,SMS021866991N,null,SMS021866991N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43010,SMS021266621N,null,SMS021266621N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43011,SMC023208562N,null,SMC023208562N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43012,SMC022790653N,null,SMC022790653N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43013,SMC022757637N,null,SMC022757637N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43014,SMC022710384N,null,SMC022710384N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43015,SGS022645574N,null,SGS022645574N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43016,SCS023883373N,null,SCS023883373N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43017,SCS021993193N,null,SCS021993193N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43018,SCB018470908N,null,SCB018470908N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43019,SBS022708035N,null,SBS022708035N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43020,PWI017242375N,null,PWI017242375N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43021,PSP021445537N,null,PSP021445537N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43022,POC017990043N,null,POC017990043N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43023,PDS023203121N,null,PDS023203121N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43024,PDS022171872N,null,PDS022171872N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43025,PDS021426009N,null,PDS021426009N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43026,PDS021425715N,null,PDS021425715N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43027,PCS023614850N,null,PCS023614850N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43028,PBC022782343N,null,PBC022782343N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43029,PAW021425810N,null,PAW021425810N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43030,MWI021928053N,null,MWI021928053N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43031,MTT024787996N,null,MTT024787996N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43032,MTT023115403N,null,MTT023115403N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43033,MTT022876367N,null,MTT022876367N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43034,MTT022633186N,null,MTT022633186N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43035,MTT020918652N,null,MTT020918652N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43036,MTT016904993N,null,MTT016904993N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43037,MSU021428820N,null,MSU021428820N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43038,MSR022785720N,null,MSR022785720N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43039,MSF023841821N,null,MSF023841821N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43040,MOV022124290N,null,MOV022124290N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43041,MLJ022323537N,null,MLJ022323537N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43042,MJE021877229N,null,MJE021877229N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43043,MJE019603092N,null,MJE019603092N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43044,MJA022991875N,null,MJA022991875N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43045,MJA022569046N,null,MJA022569046N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43046,MJA022036948N,null,MJA022036948N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43047,MJA021604084N,null,MJA021604084N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43048,MJA017028171N,null,MJA017028171N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43049,MJA016766761N,null,MJA016766761N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43050,MEU021849036N,null,MEU021849036N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43051,MET022868390N,null,MET022868390N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43052,MED023304339N,null,MED023304339N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43053,MEB021219848N,null,MEB021219848N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43054,MDJ021985661N,null,MDJ021985661N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43055,MCC021732743N,null,MCC021732743N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43056,MBS021375245N,null,MBS021375245N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43057,LLI022962110N,null,LLI022962110N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43058,HTL022180753N,null,HTL022180753N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43059,HSH022892321N,null,HSH022892321N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43060,HPD022486034N,null,HPD022486034N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43061,HLC022784872N,null,HLC022784872N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43062,HCM022173619N,null,HCM022173619N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43063,HCA021504387N,null,HCA021504387N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43064,HAP022791557N,null,HAP022791557N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43065,HAP022700539N,null,HAP022700539N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43066,HAP022317014N,null,HAP022317014N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43067,HAP022302426N,null,HAP022302426N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43068,ESD022417182N,null,ESD022417182N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43069,ESD022053349N,null,ESD022053349N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43070,EMP022843117N,null,EMP022843117N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43071,EMP022326992N,null,EMP022326992N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43072,EMP022188145N,null,EMP022188145N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43073,EMP022185803N,null,EMP022185803N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43074,EDP018113327N,null,EDP018113327N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43075,EDA023657216N,null,EDA023657216N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43076,EDA022531003N,null,EDA022531003N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43077,EDA022510211N,null,EDA022510211N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43078,EDA022510110N,null,EDA022510110N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43079,EDA022502960N,null,EDA022502960N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43080,EDA022498103N,null,EDA022498103N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43081,EDA022497841N,null,EDA022497841N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43082,ECO023868860N,null,ECO023868860N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43083,ECA022636286N,null,ECA022636286N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43084,DUN016973686N,null,DUN016973686N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43085,DTA022857127N,null,DTA022857127N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43086,DSD016910349N,null,DSD016910349N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43087,DKT022660082N,null,DKT022660082N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43088,DKF022505794N,null,DKF022505794N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43089,DKF022484694N,null,DKF022484694N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43090,DKF018183620N,null,DKF018183620N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43091,DFS024157249N,null,DFS024157249N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43092,DFS023635089N,null,DFS023635089N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43093,DCU022026392N,null,DCU022026392N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43094,DCL020676062N,null,DCL020676062N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43095,DBA021650639N,null,DBA021650639N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43096,CNA021173979N,null,CNA021173979N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43097,CMC018728219N,null,CMC018728219N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43098,CDL016938286N,null,CDL016938286N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43099,CCR023769505N,null,CCR023769505N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43100,CCR023700451N,null,CCR023700451N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43101,CCR021819746N,null,CCR021819746N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43102,CCR021548962N,null,CCR021548962N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43103,CBA021923664N,null,CBA021923664N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43104,BML022160341N,null,BML022160341N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43105,BKB017903111N,null,BKB017903111N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43106,BIC022250167N,null,BIC022250167N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43107,BBM022730756N,null,BBM022730756N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43108,ACS022471387N,null,ACS022471387N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43109,ACI023826205N,null,ACI023826205N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43110,AAV024123348N,null,AAV024123348N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43111,AAV022462826N,null,AAV022462826N,facebook,bad-low-site-usage,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43112,XXX022783731N,null,XXX022783731N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43113,XXX022771077N,null,XXX022771077N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43114,XXX022606603N,null,XXX022606603N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43115,XXX022035835N,null,XXX022035835N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43116,XXX021694390N,null,XXX021694390N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43117,XXX021678812N,null,XXX021678812N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43118,XXX021678349N,null,XXX021678349N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43119,XXX021669095N,null,XXX021669095N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43120,XXX021662578N,null,XXX021662578N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43121,XXX021653970N,null,XXX021653970N,facebook,bad-with-trans:top,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43122,WWT023041304N,null,WWT023041304N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43123,WWT022501951N,null,WWT022501951N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:04,2022-10-17 02:08:04,null,null
43124,WWO021065313N,null,WWO021065313N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:05,2022-10-17 02:08:05,null,null
43125,WWO020754169N,null,WWO020754169N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:05,2022-10-17 02:08:05,null,null
43126,WWO016928570N,null,WWO016928570N,facebook,bad-no-trans,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:05,2022-10-17 02:08:05,null,null
43127,WWL022297762N,null,WWL022297762N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:05,2022-10-17 02:08:05,null,null
43128,WWH021995047N,null,WWH021995047N,facebook,bad-with-trans:middle,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:05,2022-10-17 02:08:05,null,null
43129,WWC017682360N,null,WWC017682360N,facebook,bad-with-trans:tail,01,机器,2022-10-16 00:00:00,0,2022-10-17 02:08:05,2022-10-17 02:08:05,null,null
