id,pno,sku_id,item_sku_key,ad_channel,merchant_business_id,catalog_feed_id,catalog_feed_name,handle_status,handle_status_desc,deleted,create_time,update_time,operator_name,operator_user_id
30095,TER022695215N,null,TER022695215N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30096,SFS022450072N,null,SFS022450072N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30097,SSR022669909N,null,SSR022669909N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30098,UPA022496336N,null,UPA022496336N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30099,SWS016769161N,null,SWS016769161N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30100,SWS021072591N,null,SWS021072591N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30101,SMS021866991N,null,SMS021866991N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30102,AMA021471795N,null,AMA021471795N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30103,MSU021428820N,null,MSU021428820N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30104,LLI022097703N,null,LLI022097703N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30105,XXX021670576N,null,XXX021670576N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30106,SMC022790311N,null,SMC022790311N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30107,WSS021403608N,null,WSS021403608N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30108,WWL016912579N,null,WWL016912579N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30109,ASC020508518N,null,ASC020508518N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30110,PDS021426009N,null,PDS021426009N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30111,SMC022815299N,null,SMC022815299N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30112,WDR022053174N,null,WDR022053174N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30113,WWO019105838N,null,WWO019105838N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30114,XXX020574192N,null,XXX020574192N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30115,WDR021392164N,null,WDR021392164N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30116,SMC022603399N,null,SMC022603399N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30117,WDR020504424N,null,WDR020504424N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30118,WSK020611611N,null,WSK020611611N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30119,DTA022113351N,null,DTA022113351N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30120,WDR020991159N,null,WDR020991159N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30121,SWS019556771N,null,SWS019556771N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30122,WDR016913713N,null,WDR016913713N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30123,WDR020986433N,null,WDR020986433N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30124,HET021874111N,null,HET021874111N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30125,ACP022442420N,null,ACP022442420N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30126,ESD022450325N,null,ESD022450325N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30127,WWA021734449N,null,WWA021734449N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30128,WWL022078155N,null,WWL022078155N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30129,SCS022084624N,null,SCS022084624N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30130,PFD021959456N,null,PFD021959456N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30131,WDR021377191N,null,WDR021377191N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30132,DKT017407323N,null,DKT017407323N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30133,SCS022135727N,null,SCS022135727N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30134,DTA022128322N,null,DTA022128322N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30135,SWS022244742N,null,SWS022244742N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30136,HLO022418272N,null,HLO022418272N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30137,EMP017363929N,null,EMP017363929N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30138,BBS020981591N,null,BBS020981591N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30139,XXX022194843N,null,XXX022194843N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30140,WDR021674947N,null,WDR021674947N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30141,UPA016916300N,null,UPA016916300N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30142,DDI017913385N,null,DDI017913385N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30143,WSS022010995N,null,WSS022010995N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30144,WWL017845914N,null,WWL017845914N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30145,TEL022782230N,null,TEL022782230N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30146,WDR022581750N,null,WDR022581750N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30147,SPS020850093N,null,SPS020850093N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30148,BFB017791123N,null,BFB017791123N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30149,WLS021935206N,null,WLS021935206N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30150,HSF021849058N,null,HSF021849058N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30151,HET021874431N,null,HET021874431N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30152,SPS021166338N,null,SPS021166338N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30153,WWL016923613N,null,WWL016923613N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30154,DUN018472837N,null,DUN018472837N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30155,SMC022581765N,null,SMC022581765N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30156,EDA022503222N,null,EDA022503222N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30157,WWB018534802N,null,WWB018534802N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30158,WLS021483543N,null,WLS021483543N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30159,SWW022447798N,null,SWW022447798N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30160,WLS021931821N,null,WLS021931821N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30161,WWJ022120125N,null,WWJ022120125N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30162,WWB022884432N,null,WWB022884432N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30163,SPS020981209N,null,SPS020981209N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30164,SFE022531708N,null,SFE022531708N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30165,EDA022510802N,null,EDA022510802N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30166,XXX021716361N,null,XXX021716361N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30167,HET021881240N,null,HET021881240N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30168,HCM022173619N,null,HCM022173619N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30169,WDR021626567N,null,WDR021626567N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30170,SWS021072660N,null,SWS021072660N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30171,UPA016900279N,null,UPA016900279N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30172,SWS022331162N,null,SWS022331162N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30173,SWS021072890N,null,SWS021072890N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30174,UPA021823941N,null,UPA021823941N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30175,WWB019853163N,null,WWB019853163N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30176,WDR021447686N,null,WDR021447686N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30177,UBR022553489N,null,UBR022553489N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30180,HCM022132563N,null,HCM022132563N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30184,SMS021374718N,null,SMS021374718N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30185,WWA016758855N,null,WWA016758855N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30186,WSK016816897N,null,WSK016816897N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30187,XXX021716871N,null,XXX021716871N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30188,WDR020991119N,null,WDR020991119N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30189,SWS022605558N,null,SWS022605558N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30190,WDR016843512N,null,WDR016843512N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30191,WWL021758862N,null,WWL021758862N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30192,MWB016763278N,null,MWB016763278N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30193,WLS021928707N,null,WLS021928707N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30194,WWL017726748N,null,WWL017726748N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30195,CHA021837352N,null,CHA021837352N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30196,WDR022413481N,null,WDR022413481N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30197,BBS021508012N,null,BBS021508012N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30198,SWS023210149N,null,SWS023210149N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30199,PFD021522701N,null,PFD021522701N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30200,DWA018874033N,null,DWA018874033N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30201,PFD021912589N,null,PFD021912589N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30202,SPS016456207N,null,SPS016456207N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30203,SMS022079026N,null,SMS022079026N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30204,DSD022017928N,null,DSD022017928N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30205,WDR022277503N,null,WDR022277503N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30206,BBL022306289N,null,BBL022306289N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30207,SCB022448543N,null,SCB022448543N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30208,SPS023682567N,null,SPS023682567N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30209,CDK022161246N,null,CDK022161246N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30210,WDR022435490N,null,WDR022435490N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30211,OWS022530421N,null,OWS022530421N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30212,WDR021944361N,null,WDR021944361N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30213,ACC022451070N,null,ACC022451070N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30214,BFB022856730N,null,BFB022856730N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30215,WDR016847053N,null,WDR016847053N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30216,WDR016968020N,null,WDR016968020N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30217,SWS021166596N,null,SWS021166596N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30218,WLS021725711N,null,WLS021725711N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30219,WWO003059352N,null,WWO003059352N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30220,SWS021722296N,null,SWS021722296N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30221,WSS022479521N,null,WSS022479521N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30222,SWS023540359N,null,SWS023540359N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30223,WWK016861396N,null,WWK016861396N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30224,SWS022146591N,null,SWS022146591N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30225,ACI018513740N,null,ACI018513740N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30226,WDR022076831N,null,WDR022076831N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30227,WDR021629124N,null,WDR021629124N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30228,SWS022001421N,null,SWS022001421N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30229,WDR020494986N,null,WDR020494986N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30230,WLS016952938N,null,WLS016952938N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30231,SMS022041041N,null,SMS022041041N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30232,HCA022047073N,null,HCA022047073N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30233,UPA022270885N,null,UPA022270885N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30234,WDR020986710N,null,WDR020986710N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30235,USO023905980N,null,USO023905980N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30236,SMC022898413N,null,SMC022898413N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30237,AHE022517215N,null,AHE022517215N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30238,WMA021810726N,null,WMA021810726N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:32,2022-10-10 07:33:32,null,null
30239,WDR022068612N,null,WDR022068612N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30241,HDP022886254N,null,HDP022886254N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30242,SWS022887673N,null,SWS022887673N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30243,CJS006207881N,null,CJS006207881N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30244,UPA021566844N,null,UPA021566844N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30245,UPA022295829N,null,UPA022295829N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30246,HCA021504387N,null,HCA021504387N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30247,SWS021722934N,null,SWS021722934N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30248,WLS021936222N,null,WLS021936222N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30249,AAV022530258N,null,AAV022530258N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30250,XXX021703414N,null,XXX021703414N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30252,WLS021933671N,null,WLS021933671N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30253,UBR017412021N,null,UBR017412021N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30254,UPA022792148N,null,UPA022792148N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30255,WWC020463490N,null,WWC020463490N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30256,XXX021683609N,null,XXX021683609N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30257,SHS020747957N,null,SHS020747957N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30258,SWS022873563N,null,SWS022873563N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30259,WDR002221261N,null,WDR002221261N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30260,UBR022300839N,null,UBR022300839N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30261,WDR022103398N,null,WDR022103398N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30262,WDR021066568N,null,WDR021066568N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30263,WWB022895578N,null,WWB022895578N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30264,ECO023868968N,null,ECO023868968N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30265,ACI022867073N,null,ACI022867073N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30266,ACP021783922N,null,ACP021783922N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30267,SPS022973938N,null,SPS022973938N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
30268,DTA022871480N,null,DTA022871480N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:33:33,2022-10-10 07:33:33,null,null
