id,pno,sku_id,item_sku_key,ad_channel,ad_report_mark,mark_type,mark_type_desc,mark_time,deleted,create_time,update_time,operator_name,operator_user_id
10036,HAP024329359N,null,HAP024329359N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10037,HAP022317014N,null,HAP022317014N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10038,ESD022417182N,null,ESD022417182N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10039,ESD021434870N,null,ESD021434870N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10040,ESD021192221N,null,ESD021192221N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10041,EMP023838731N,null,EMP023838731N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10042,EMP022852883N,null,EMP022852883N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10043,EMP022313349N,null,EMP022313349N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10044,EMP021734782N,null,EMP021734782N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10045,EMP020675962N,null,EMP020675962N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10046,EMP020502965N,null,EMP020502965N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10047,EMP017774559N,null,EMP017774559N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10048,EMP016847728N,null,EMP016847728N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10049,EDA022701514N,null,EDA022701514N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10050,EDA022493293N,null,EDA022493293N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10051,EDA022303738N,null,EDA022303738N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10052,EDA022303318N,null,EDA022303318N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10053,EDA022303307N,null,EDA022303307N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10054,EDA021738550N,null,EDA021738550N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10055,ECA022486740N,null,ECA022486740N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10056,ECA022422711N,null,ECA022422711N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10057,DUN023274812N,null,DUN023274812N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10058,DTA022871480N,null,DTA022871480N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10059,DTA022208802N,null,DTA022208802N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10060,DTA022113351N,null,DTA022113351N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10061,DSD023881080N,null,DSD023881080N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10062,DSD023150517N,null,DSD023150517N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10063,DSD022898383N,null,DSD022898383N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10064,DSD022194740N,null,DSD022194740N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10065,DSD020519599N,null,DSD020519599N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10066,DSD016910349N,null,DSD016910349N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10067,DKT022723016N,null,DKT022723016N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10068,DKT016914334N,null,DKT016914334N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10069,DKF022266818N,null,DKF022266818N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10070,DKF022013544N,null,DKF022013544N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10071,DHD016939849N,null,DHD016939849N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10072,DBT021745030N,null,DBT021745030N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10073,CSS022883095N,null,CSS022883095N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10074,CSA023562732N,null,CSA023562732N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10075,CSA022880601N,null,CSA022880601N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10076,CNA023215568N,null,CNA023215568N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10077,CNA018559474N,null,CNA018559474N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10078,CMC018728219N,null,CMC018728219N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10079,CKA018546142N,null,CKA018546142N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10080,CGA021194809N,null,CGA021194809N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10081,CDL016968374N,null,CDL016968374N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10082,CCR024161210N,null,CCR024161210N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10083,CCR022828369N,null,CCR022828369N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10084,CCR021936558N,null,CCR021936558N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10085,CBG022146238N,null,CBG022146238N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10086,CBA022264015N,null,CBA022264015N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10087,CBA021923664N,null,CBA021923664N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10088,BNA022761584N,null,BNA022761584N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10089,BNA022745425N,null,BNA022745425N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10090,BMS022893781N,null,BMS022893781N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10091,BML019806470N,null,BML019806470N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10092,BBS020981591N,null,BBS020981591N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10093,BBM023356039N,null,BBM023356039N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10094,BBM018064952N,null,BBM018064952N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10095,AHE022520749N,null,AHE022520749N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10096,AHE018550783N,null,AHE018550783N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10097,ACP021266643N,null,ACP021266643N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10098,ACI022055710N,null,ACI022055710N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10099,ACE022895493N,null,ACE022895493N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10100,ABA022022024N,null,ABA022022024N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10101,AAV022412162N,null,AAV022412162N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10102,XXX023624957N,null,XXX023624957N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10103,XXX022771077N,null,XXX022771077N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10104,XXX022668876N,null,XXX022668876N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10105,XXX021691766N,null,XXX021691766N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10106,XXX021680205N,null,XXX021680205N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10107,XXX021657383N,null,XXX021657383N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10108,XXX021653970N,null,XXX021653970N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10109,XXX000709318N,null,XXX000709318N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10110,XXX000500568N,null,XXX000500568N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10111,WWT023709039N,null,WWT023709039N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10112,WWT023139204N,null,WWT023139204N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10113,WWT020723816N,null,WWT020723816N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10114,WWL023103197N,null,WWL023103197N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10115,WWL022059620N,null,WWL022059620N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10116,WWL017799922N,null,WWL017799922N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10117,WWH023926654N,null,WWH023926654N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10118,WWB022871472N,null,WWB022871472N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10119,WWA023248515N,null,WWA023248515N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10120,WSS021251091N,null,WSS021251091N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10121,WSK022464354N,null,WSK022464354N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10122,WSK016906767N,null,WSK016906767N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10123,WLS022452229N,null,WLS022452229N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10124,WLS022076149N,null,WLS022076149N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10125,WLS021937042N,null,WLS021937042N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10126,WLS021771301N,null,WLS021771301N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10127,WDR024280007N,null,WDR024280007N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10128,WDR022548606N,null,WDR022548606N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10129,WDR022469251N,null,WDR022469251N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10130,WDR016953157N,null,WDR016953157N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10131,WDR016920087N,null,WDR016920087N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10132,WCL022190975N,null,WCL022190975N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10133,WBL019282301N,null,WBL019282301N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10134,UPA023926643N,null,UPA023926643N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10135,UBR022564325N,null,UBR022564325N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10136,UBR022544148N,null,UBR022544148N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10137,UBR017467518N,null,UBR017467518N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10138,TYA021508399N,null,TYA021508399N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10139,TIT023268406N,null,TIT023268406N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10140,THP022545193N,null,THP022545193N,facebook,bad-low-site-usage,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10141,TET022674702N,null,TET022674702N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10142,TET022253646N,null,TET022253646N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10143,TER022849147N,null,TER022849147N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10144,TBB021905925N,null,TBB021905925N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10145,SYF022937191N,null,SYF022937191N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10146,SYF022114928N,null,SYF022114928N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10147,SWW022447798N,null,SWW022447798N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10148,SWS024502835N,null,SWS024502835N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10149,SWS023828739N,null,SWS023828739N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10150,SWS023070283N,null,SWS023070283N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10151,SWS022836211N,null,SWS022836211N,facebook,bad-with-trans:middle,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10152,SWS022780467N,null,SWS022780467N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10153,SWS022606124N,null,SWS022606124N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10154,SWS022014587N,null,SWS022014587N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10155,SWS021647255N,null,SWS021647255N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10156,SWS020250169N,null,SWS020250169N,facebook,bad-with-trans:top,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10157,SWS018968261N,null,SWS018968261N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10158,SWS017479606N,null,SWS017479606N,facebook,bad-with-trans:tail,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10159,SSR022736525N,null,SSR022736525N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10160,SSP022455788N,null,SSP022455788N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10161,SPS023682567N,null,SPS023682567N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10162,SPS022973938N,null,SPS022973938N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10163,SPR022724118N,null,SPR022724118N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
10164,SPR020641602N,null,SPR020641602N,facebook,bad-no-trans,01,机器,2022-10-10 00:00:00,0,2022-10-11 02:58:30,2022-10-11 02:58:30,null,null
